percentile,thresh_eeepvkki,n_cells,pct_cells_retained,n_clonotypes_baseline_ge5,n_clonotypes_filtered_retained,n_common_clonotypes_retained,median_cosine_dist,median_l1_dist,mean_entropy_change,mean_coherence_change
0.49,0.0,1937,78.86807817589576,139,111,111,0.010605682293005292,0.15990320507440914,-0.15554018031659927,-0.002511201186639733
0.485,0.0,1937,78.86807817589576,139,111,111,0.010605682293005292,0.15990320507440914,-0.15554018031659927,-0.002511201186639733
0.48,0.0,1937,78.86807817589576,139,111,111,0.010605682293005292,0.15990320507440914,-0.15554018031659927,-0.002511201186639733
0.475,0.0,1937,78.86807817589576,139,111,111,0.010605682293005292,0.15990320507440914,-0.15554018031659927,-0.002511201186639733
0.47,0.0,1937,78.86807817589576,139,111,111,0.010605682293005292,0.15990320507440914,-0.15554018031659927,-0.002511201186639733
0.46499999999999997,0.0,1937,78.86807817589576,139,111,111,0.010605682293005292,0.15990320507440914,-0.15554018031659927,-0.002511201186639733
0.45999999999999996,0.0,1937,78.86807817589576,139,111,111,0.010605682293005292,0.15990320507440914,-0.15554018031659927,-0.002511201186639733
0.45499999999999996,0.0,1937,78.86807817589576,139,111,111,0.010605682293005292,0.15990320507440914,-0.15554018031659927,-0.002511201186639733
0.44999999999999996,0.0,1937,78.86807817589576,139,111,111,0.010605682293005292,0.15990320507440914,-0.15554018031659927,-0.002511201186639733
0.44499999999999995,0.0,1937,78.86807817589576,139,111,111,0.010605682293005292,0.15990320507440914,-0.15554018031659927,-0.002511201186639733
0.43999999999999995,0.0,1937,78.86807817589576,139,111,111,0.010605682293005292,0.15990320507440914,-0.15554018031659927,-0.002511201186639733
0.43499999999999994,0.0,1937,78.86807817589576,139,111,111,0.010605682293005292,0.15990320507440914,-0.15554018031659927,-0.002511201186639733
0.42999999999999994,0.0,1937,78.86807817589576,139,111,111,0.010605682293005292,0.15990320507440914,-0.15554018031659927,-0.002511201186639733
0.42499999999999993,0.0,1937,78.86807817589576,139,111,111,0.010605682293005292,0.15990320507440914,-0.15554018031659927,-0.002511201186639733
0.42000000000000004,0.0,1937,78.86807817589576,139,111,111,0.010605682293005292,0.15990320507440914,-0.15554018031659927,-0.002511201186639733
0.41500000000000004,0.0,1937,78.86807817589576,139,111,111,0.010605682293005292,0.15990320507440914,-0.15554018031659927,-0.002511201186639733
0.41000000000000003,0.0,1937,78.86807817589576,139,111,111,0.010605682293005292,0.15990320507440914,-0.15554018031659927,-0.002511201186639733
0.405,0.0,1937,78.86807817589576,139,111,111,0.010605682293005292,0.15990320507440914,-0.15554018031659927,-0.002511201186639733
0.4,0.0,1937,78.86807817589576,139,111,111,0.010605682293005292,0.15990320507440914,-0.15554018031659927,-0.002511201186639733
0.395,0.0,1937,78.86807817589576,139,111,111,0.010605682293005292,0.15990320507440914,-0.15554018031659927,-0.002511201186639733
0.39,0.0,1937,78.86807817589576,139,111,111,0.010605682293005292,0.15990320507440914,-0.15554018031659927,-0.002511201186639733
0.385,0.0,1937,78.86807817589576,139,111,111,0.010605682293005292,0.15990320507440914,-0.15554018031659927,-0.002511201186639733
0.38,0.0,1937,78.86807817589576,139,111,111,0.010605682293005292,0.15990320507440914,-0.15554018031659927,-0.002511201186639733
0.375,0.0,1937,78.86807817589576,139,111,111,0.010605682293005292,0.15990320507440914,-0.15554018031659927,-0.002511201186639733
