sample,percentile,thresh_eeepvkki,alpha,mean_entropy_change,n_common_clonotypes_ge5,n_cells_after
D7C,0.79,0.0,0.0,-0.16110557131214756,107,2311
D7C,0.79,0.0,1.0,-0.14399137398061096,107,2311
D7C,0.79,0.0,2.0,-0.13135485170102174,107,2311
D7C,0.79,0.0,5.0,-0.11475998875051169,107,2311
D7C,0.785,0.0,0.0,-0.16110557131214756,107,2311
D7C,0.785,0.0,1.0,-0.14399137398061096,107,2311
D7C,0.785,0.0,2.0,-0.13135485170102174,107,2311
D7C,0.785,0.0,5.0,-0.11475998875051169,107,2311
D7C,0.78,0.0,0.0,-0.16110557131214756,107,2311
D7C,0.78,0.0,1.0,-0.14399137398061096,107,2311
D7C,0.78,0.0,2.0,-0.13135485170102174,107,2311
D7C,0.78,0.0,5.0,-0.11475998875051169,107,2311
D7C,0.775,0.0,0.0,-0.16110557131214756,107,2311
D7C,0.775,0.0,1.0,-0.14399137398061096,107,2311
D7C,0.775,0.0,2.0,-0.13135485170102174,107,2311
D7C,0.775,0.0,5.0,-0.11475998875051169,107,2311
D7C,0.77,0.0,0.0,-0.16110557131214756,107,2311
D7C,0.77,0.0,1.0,-0.14399137398061096,107,2311
D7C,0.77,0.0,2.0,-0.13135485170102174,107,2311
D7C,0.77,0.0,5.0,-0.11475998875051169,107,2311
D7C,0.765,0.0,0.0,-0.16110557131214756,107,2311
D7C,0.765,0.0,1.0,-0.14399137398061096,107,2311
D7C,0.765,0.0,2.0,-0.13135485170102174,107,2311
D7C,0.765,0.0,5.0,-0.11475998875051169,107,2311
D7C,0.76,0.0,0.0,-0.16110557131214756,107,2311
D7C,0.76,0.0,1.0,-0.14399137398061096,107,2311
D7C,0.76,0.0,2.0,-0.13135485170102174,107,2311
D7C,0.76,0.0,5.0,-0.11475998875051169,107,2311
D7C,0.755,0.0,0.0,-0.16110557131214756,107,2311
D7C,0.755,0.0,1.0,-0.14399137398061096,107,2311
D7C,0.755,0.0,2.0,-0.13135485170102174,107,2311
D7C,0.755,0.0,5.0,-0.11475998875051169,107,2311
D7C,0.75,0.0,0.0,-0.16110557131214756,107,2311
D7C,0.75,0.0,1.0,-0.14399137398061096,107,2311
D7C,0.75,0.0,2.0,-0.13135485170102174,107,2311
D7C,0.75,0.0,5.0,-0.11475998875051169,107,2311
D7C,0.745,0.0,0.0,-0.16110557131214756,107,2311
D7C,0.745,0.0,1.0,-0.14399137398061096,107,2311
D7C,0.745,0.0,2.0,-0.13135485170102174,107,2311
D7C,0.745,0.0,5.0,-0.11475998875051169,107,2311
D7C,0.74,0.0,0.0,-0.16110557131214756,107,2311
D7C,0.74,0.0,1.0,-0.14399137398061096,107,2311
D7C,0.74,0.0,2.0,-0.13135485170102174,107,2311
D7C,0.74,0.0,5.0,-0.11475998875051169,107,2311
D7C,0.735,0.0,0.0,-0.16110557131214756,107,2311
D7C,0.735,0.0,1.0,-0.14399137398061096,107,2311
